job_id,job_title, salary_usd ,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI09961,Head of AI,"48,684",Mid level,FL,Austria,Small Cap Companies,United Kingdom,50,"AWS, MLOps, Kubernetes",Associate,3,Healthcare,17-07-2024,12-09-2024,1612,6,DataVision Ltd
AI09975,Head of AI,"1,61,305",Executive,PT,Germany,Small Cap Companies,Germany,100,"Computer Vision, Python, Data Visualization, SQL, PyTorch",PhD,17,Government,08-09-2024,16-10-2024,1319,7,Algorithmic Solutions
AI10006,Head of AI,"50,619",Entry level,FT,Austria,Small Cap Companies,Austria,100,"R, Hadoop, SQL",PhD,1,Technology,05-02-2024,09-03-2024,1062,6,Autonomous Tech
AI10021,Head of AI,"93,936",Mid level,CT,Germany,Mid Cap Companies,Germany,100,"MLOps, Java, Azure, TensorFlow",Bachelor,2,Energy,09-03-2024,03-05-2024,2109,10,Future Systems
AI10033,Head of AI,"1,49,413",Executive,FT,China,Mid Cap Companies,China,0,"Python, Java, GCP, MLOps",Master,12,Manufacturing,10-02-2025,27-02-2025,2119,6,AI Innovations
AI10056,Head of AI,"79,104",Entry level,CT,France,large Cap Companies,France,0,"Hadoop, Java, SQL, Mathematics, Scala",Associate,1,Telecommunications,04-08-2024,29-08-2024,922,8,Quantum Computing Inc
AI10060,Head of AI,"1,64,788",Executive,PT,South Korea,Mid Cap Companies,South Korea,100,"SQL, Kubernetes, Python",Bachelor,18,Healthcare,22-02-2024,28-03-2024,750,9,AI Innovations
AI10072,Head of AI,"1,01,036",Mid level,FL,United States,Mid Cap Companies,United States,50,"Python, NLP, TensorFlow, PyTorch",Associate,4,Real Estate,19-03-2024,08-04-2024,1055,5,AI Innovations
AI10082,Head of AI,"2,42,380",Executive,FL,Germany,large Cap Companies,Germany,50,"Python, Spark, Linux, Computer Vision",Associate,18,Gaming,02-09-2024,18-10-2024,2339,10,Machine Intelligence Group
AI10088,Head of AI,"1,15,282",Senior level,FT,Germany,Mid Cap Companies,Sweden,50,"Azure, Git, Mathematics, Kubernetes, GCP",Bachelor,7,Consulting,08-12-2024,31-12-2024,1621,10,Cognitive Computing
AI10096,Head of AI,"71,961",Mid level,FT,South Korea,large Cap Companies,South Korea,100,"Python, Spark, Azure",Bachelor,4,Gaming,13-10-2024,20-12-2024,1319,8,Digital Transformation LLC
AI10103,Head of AI,"2,13,190",Senior level,FT,Switzerland,large Cap Companies,Switzerland,50,"Python, Docker, Azure",PhD,5,Automotive,22-07-2024,10-09-2024,625,10,TechCorp Inc
AI10107,Head of AI,"1,07,870",Mid level,PT,Australia,Mid Cap Companies,Australia,0,"Azure, NLP, Docker",PhD,2,Transportation,01-10-2024,30-10-2024,2381,7,Autonomous Tech
AI10131,Head of AI,"1,43,399",Mid level,PT,United States,large Cap Companies,Germany,100,"NLP, Spark, Python, Scala, Kubernetes",Master,3,Retail,16-11-2024,18-12-2024,1020,10,Predictive Systems
AI10249,Head of AI,"1,39,075",Senior level,PT,Singapore,large Cap Companies,Singapore,50,"Spark, SQL, Data Visualization, Tableau",Master,5,Healthcare,24-02-2025,22-04-2025,2245,9,Cognitive Computing
AI10253,Head of AI,"46,799",Entry level,FL,Israel,large Cap Companies,Israel,100,"PyTorch, SQL, Computer Vision, Azure",PhD,0,Real Estate,25-03-2024,27-05-2024,1127,9,Cognitive Computing
AI10257,Head of AI,"1,97,305",Executive,FT,Germany,Small Cap Companies,Germany,50,"Linux, Docker, AWS, SQL",Associate,13,Media,17-04-2025,25-05-2025,2112,8,AI Innovations
AI10258,Head of AI,"62,700",Mid level,FL,South Korea,Mid Cap Companies,Norway,0,"TensorFlow, Hadoop, Mathematics, Spark",Master,2,Finance,30-01-2025,10-03-2025,2405,5,Future Systems
AI10265,Head of AI,"1,24,198",Senior level,CT,Canada,Mid Cap Companies,South Korea,0,"NLP, Computer Vision, Linux, SQL",Associate,5,Education,03-06-2024,24-06-2024,1432,7,AI Innovations
AI10316,Head of AI,"1,16,250",Executive,FL,South Korea,Small Cap Companies,South Korea,50,"SQL, Scala, Data Visualization, MLOps, Docker",Bachelor,15,Retail,27-08-2024,11-10-2024,2294,5,Predictive Systems
AI10320,Head of AI,"1,56,798",Senior level,FL,United Kingdom,Small Cap Companies,Netherlands,0,"Mathematics, Git, Data Visualization, SQL",Bachelor,6,Gaming,16-03-2025,07-04-2025,2424,5,Machine Intelligence Group
AI10370,Head of AI,"2,59,766",Executive,CT,United Kingdom,Small Cap Companies,United Kingdom,100,"Azure, Java, AWS",Associate,10,Transportation,17-07-2024,08-08-2024,2175,7,Autonomous Tech
AI10388,Head of AI,"68,678",Entry level,FL,Germany,Mid Cap Companies,Germany,50,"Docker, Git, Azure, Statistics",Associate,1,Real Estate,04-12-2024,20-12-2024,1131,6,Quantum Computing Inc
AI10399,Head of AI,"81,920",Entry level,PT,Denmark,Small Cap Companies,Denmark,50,"NLP, Data Visualization, SQL, Kubernetes, R",Master,1,Real Estate,30-07-2024,29-09-2024,2465,8,Advanced Robotics
AI10417,Head of AI,"1,94,767",Executive,FT,United Kingdom,Mid Cap Companies,United Kingdom,50,"Scala, TensorFlow, R",Associate,10,Media,19-06-2024,05-07-2024,589,8,Algorithmic Solutions
AI10441,Head of AI,"68,538",Entry level,FT,France,Mid Cap Companies,France,0,"Azure, Computer Vision, SQL",Master,0,Manufacturing,27-12-2024,02-02-2025,1560,9,Cognitive Computing
AI10448,Head of AI,"85,239",Entry level,PT,Australia,large Cap Companies,Switzerland,50,"Mathematics, Python, Data Visualization, Kubernetes",Bachelor,1,Finance,02-02-2024,14-04-2024,1465,6,TechCorp Inc
AI10460,Head of AI,"2,01,467",Senior level,PT,Switzerland,Mid Cap Companies,Australia,0,"Python, Data Visualization, TensorFlow, Scala",Master,6,Energy,17-01-2024,14-03-2024,2051,9,Cognitive Computing
AI10478,Head of AI,"49,843",Entry level,FT,Ireland,Small Cap Companies,Ireland,100,"Python, Tableau, R, Data Visualization",PhD,1,Technology,20-03-2024,03-04-2024,1637,6,Autonomous Tech
AI10508,Head of AI,"77,576",Mid level,FL,India,Mid Cap Companies,India,0,"Scala, Python, TensorFlow, Docker",Master,2,Transportation,22-01-2025,01-03-2025,508,9,Cognitive Computing
AI10531,Head of AI,"1,63,636",Senior level,PT,Australia,large Cap Companies,Norway,0,"SQL, Spark, Mathematics",PhD,5,Education,19-04-2024,06-06-2024,693,6,Machine Intelligence Group
AI10547,Head of AI,"93,638",Senior level,CT,Japan,Mid Cap Companies,Japan,100,"PyTorch, MLOps, R, GCP, Git",Associate,8,Finance,18-10-2024,07-11-2024,2344,6,Future Systems
AI10556,Head of AI,"43,882",Entry level,PT,India,Mid Cap Companies,India,100,"Statistics, SQL, Data Visualization, Python, GCP",Associate,1,Government,01-02-2025,19-02-2025,1767,10,AI Innovations
AI10584,Head of AI,"3,59,597",Executive,FL,Switzerland,Mid Cap Companies,Switzerland,50,"Linux, TensorFlow, Statistics, AWS",Bachelor,11,Technology,28-12-2024,23-01-2025,2381,6,TechCorp Inc
AI10612,Head of AI,"1,73,534",Executive,FL,Austria,Mid Cap Companies,Norway,100,"Spark, Python, Hadoop, Deep Learning, TensorFlow",Master,15,Automotive,06-12-2024,25-01-2025,1513,9,Digital Transformation LLC
AI10613,Head of AI,"43,406",Entry level,PT,Israel,Small Cap Companies,Ireland,0,"Azure, Kubernetes, Tableau, NLP, Computer Vision",PhD,0,Transportation,12-01-2025,08-03-2025,1338,10,Advanced Robotics
AI10706,Head of AI,"95,800",Executive,FT,South Korea,Small Cap Companies,Finland,0,"R, TensorFlow, MLOps, Python, Deep Learning",Master,19,Gaming,19-03-2024,25-04-2024,2360,10,AI Innovations
AI10713,Head of AI,"2,06,369",Senior level,CT,United Kingdom,large Cap Companies,Sweden,50,"SQL, AWS, MLOps, Computer Vision",Associate,5,Finance,01-10-2024,10-11-2024,1670,6,DataVision Ltd
AI10739,Head of AI,"87,093",Mid level,CT,France,Mid Cap Companies,France,100,"GCP, Statistics, PyTorch, Mathematics, SQL",Bachelor,3,Education,12-07-2024,02-08-2024,1921,6,Future Systems
AI10760,Head of AI,"1,38,286",Senior level,PT,Australia,large Cap Companies,Australia,0,"Java, SQL, Hadoop, Docker, Python",PhD,5,Automotive,08-06-2024,17-07-2024,1348,6,Cognitive Computing
AI10764,Head of AI,"32,907",Entry level,FT,India,Small Cap Companies,India,50,"Deep Learning, Kubernetes, PyTorch, Tableau, TensorFlow",Master,1,Healthcare,06-10-2024,08-11-2024,2463,8,Predictive Systems
AI10785,Head of AI,"2,02,489",Executive,FT,Netherlands,Small Cap Companies,Austria,0,"SQL, Deep Learning, Python, Git",Master,17,Telecommunications,20-05-2024,14-07-2024,2115,10,Digital Transformation LLC
AI10836,Head of AI,"63,516",Mid level,PT,Israel,Mid Cap Companies,Israel,50,"Python, Hadoop, Scala, MLOps, Docker",Associate,3,Gaming,09-05-2024,08-07-2024,2207,6,Cloud AI Solutions
AI10854,Head of AI,"1,08,145",Senior level,CT,China,large Cap Companies,China,100,"Data Visualization, GCP, Python, R",Master,5,Government,06-04-2024,08-06-2024,918,9,Predictive Systems
AI10938,Head of AI,"2,60,090",Executive,PT,Switzerland,Small Cap Companies,Switzerland,0,"Tableau, Azure, Docker, Spark, Kubernetes",PhD,17,Gaming,10-06-2024,27-06-2024,505,9,Machine Intelligence Group
AI10945,Head of AI,"57,378",Entry level,CT,Canada,Mid Cap Companies,Australia,0,"Azure, SQL, GCP, PyTorch, Git",Bachelor,1,Retail,19-01-2025,14-02-2025,2332,5,Quantum Computing Inc
AI10959,Head of AI,"1,07,933",Executive,CT,India,Small Cap Companies,India,100,"Scala, Kubernetes, Tableau",Master,10,Media,05-02-2025,24-02-2025,2137,6,Machine Intelligence Group
AI10964,Head of AI,"60,357",Entry level,PT,Ireland,large Cap Companies,Ireland,50,"Linux, Tableau, PyTorch",Associate,1,Education,02-02-2025,06-03-2025,975,7,AI Innovations
AI10992,Head of AI,"76,950",Entry level,FT,Singapore,Small Cap Companies,Singapore,100,"Python, SQL, TensorFlow",Master,1,Energy,14-02-2024,07-03-2024,925,9,Digital Transformation LLC
AI11005,Head of AI,"76,598",Mid level,CT,India,Mid Cap Companies,India,50,"Scala, Python, NLP, Computer Vision",Associate,2,Real Estate,28-12-2024,11-01-2025,2370,7,Advanced Robotics
AI11018,Head of AI,"1,40,352",Mid level,CT,Norway,large Cap Companies,Norway,100,"NLP, PyTorch, MLOps",Master,3,Retail,30-03-2024,29-04-2024,1448,7,Future Systems
AI11045,Head of AI,"2,45,667",Executive,CT,United States,large Cap Companies,United States,100,"Deep Learning, Data Visualization, Scala, Linux",Master,10,Telecommunications,26-08-2024,02-11-2024,985,5,DeepTech Ventures
AI11142,Head of AI,"59,715",Entry level,FL,Finland,large Cap Companies,Finland,100,"GCP, TensorFlow, Python",PhD,1,Telecommunications,08-04-2024,01-06-2024,1758,8,Quantum Computing Inc
AI11164,Head of AI,"1,07,408",Mid level,FL,Germany,Mid Cap Companies,Finland,100,"Hadoop, Azure, Deep Learning, Tableau",Associate,2,Gaming,14-02-2025,06-04-2025,1805,6,Neural Networks Co
AI11203,Head of AI,"1,47,645",Senior level,PT,Denmark,Mid Cap Companies,Denmark,50,"Linux, TensorFlow, Statistics, PyTorch",Bachelor,8,Media,16-09-2024,28-11-2024,893,8,Machine Intelligence Group
AI11303,Head of AI,"1,18,958",Mid level,PT,United States,large Cap Companies,United States,100,"TensorFlow, MLOps, Python, Git",Bachelor,2,Finance,01-01-2024,10-02-2024,1078,9,Algorithmic Solutions
AI11378,Head of AI,"1,10,781",Executive,FT,South Korea,Mid Cap Companies,Australia,50,"Tableau, Scala, Statistics, Spark, Kubernetes",Associate,14,Finance,20-08-2024,17-10-2024,1398,7,Predictive Systems
AI11383,Head of AI,"87,567",Mid level,PT,Australia,Small Cap Companies,Australia,100,"Spark, SQL, TensorFlow, Hadoop",PhD,2,Finance,24-02-2025,16-03-2025,1499,7,DeepTech Ventures
AI11390,Head of AI,"89,657",Senior level,FT,Finland,Small Cap Companies,Finland,50,"Python, TensorFlow, Statistics, Mathematics, Hadoop",PhD,6,Consulting,08-01-2025,07-02-2025,1777,5,Predictive Systems
AI11421,Head of AI,"1,24,466",Mid level,CT,Norway,Mid Cap Companies,Norway,100,"PyTorch, TensorFlow, MLOps, AWS",Master,4,Retail,02-05-2024,11-06-2024,1351,6,Machine Intelligence Group
AI11513,Head of AI,"74,991",Entry level,FL,Netherlands,Small Cap Companies,Finland,0,"Scala, AWS, Tableau, PyTorch, SQL",Master,1,Manufacturing,30-05-2024,01-07-2024,740,7,Autonomous Tech
AI11528,Head of AI,"75,681",Mid level,PT,Japan,Mid Cap Companies,Japan,0,"PyTorch, Statistics, Scala, TensorFlow",Bachelor,3,Real Estate,18-02-2024,26-04-2024,1498,6,Algorithmic Solutions
AI11542,Head of AI,"86,828",Mid level,PT,Australia,Mid Cap Companies,France,0,"Scala, Hadoop, TensorFlow, Statistics",Bachelor,2,Technology,12-08-2024,20-10-2024,2298,10,DeepTech Ventures
AI11598,Head of AI,"1,58,414",Executive,FL,Canada,Mid Cap Companies,Canada,50,"Data Visualization, MLOps, R, Statistics, TensorFlow",PhD,16,Consulting,21-06-2024,19-08-2024,2204,9,Digital Transformation LLC
AI11600,Head of AI,"1,53,063",Senior level,FT,Norway,Small Cap Companies,Norway,100,"Python, Docker, NLP, Computer Vision, Hadoop",Master,6,Healthcare,19-04-2024,04-05-2024,2142,8,Autonomous Tech
AI11601,Head of AI,"73,597",Entry level,PT,Canada,Mid Cap Companies,Canada,50,"Git, Azure, GCP, Computer Vision, Kubernetes",Bachelor,1,Healthcare,08-06-2024,17-07-2024,1986,8,Future Systems
AI11604,Head of AI,"3,03,539",Executive,PT,Norway,Mid Cap Companies,Norway,50,"Computer Vision, Azure, Deep Learning",PhD,17,Healthcare,09-08-2024,24-08-2024,1646,10,AI Innovations
AI11619,Head of AI,"93,445",Mid level,PT,Germany,Mid Cap Companies,Germany,50,"Python, Azure, GCP, Kubernetes, Java",Bachelor,4,Media,27-10-2024,26-11-2024,2126,6,Cloud AI Solutions
AI11635,Head of AI,"1,61,486",Senior level,CT,Denmark,large Cap Companies,Denmark,100,"Mathematics, TensorFlow, Scala, SQL",PhD,8,Consulting,12-10-2024,01-11-2024,1080,7,DeepTech Ventures
AI11647,Head of AI,"1,26,652",Mid level,CT,Germany,large Cap Companies,Germany,0,"MLOps, TensorFlow, Docker, Spark",Master,2,Government,13-02-2025,08-04-2025,770,9,Quantum Computing Inc
AI11653,Head of AI,"69,991",Senior level,FL,India,Small Cap Companies,Netherlands,50,"Tableau, Java, R, Git",PhD,6,Consulting,12-06-2024,09-08-2024,2069,10,Machine Intelligence Group
AI11758,Head of AI,"1,39,102",Senior level,CT,Switzerland,Small Cap Companies,Finland,0,"Spark, PyTorch, Linux",Bachelor,9,Technology,11-08-2024,19-09-2024,661,8,Quantum Computing Inc
AI11766,Head of AI,"1,33,780",Senior level,FL,Australia,large Cap Companies,Australia,100,"R, Mathematics, Computer Vision, Azure, Python",Associate,8,Gaming,30-12-2024,21-01-2025,2094,5,Quantum Computing Inc
AI11804,Head of AI,"1,25,898",Senior level,CT,Germany,Small Cap Companies,Germany,0,"Kubernetes, Python, Tableau",Bachelor,6,Transportation,09-05-2024,25-05-2024,733,9,Algorithmic Solutions
AI11810,Head of AI,"1,01,590",Mid level,FT,Netherlands,Mid Cap Companies,Netherlands,50,"Statistics, TensorFlow, Kubernetes, Azure",Bachelor,2,Manufacturing,18-04-2024,04-06-2024,1000,8,TechCorp Inc
AI11840,Head of AI,"1,31,417",Senior level,CT,United Kingdom,Small Cap Companies,United Kingdom,0,"Java, Azure, Tableau, MLOps",Associate,5,Healthcare,15-04-2024,27-06-2024,1781,9,Predictive Systems
AI11841,Head of AI,"1,31,274",Mid level,FT,Singapore,large Cap Companies,Singapore,0,"Java, PyTorch, Deep Learning, Azure, TensorFlow",PhD,3,Healthcare,12-04-2024,13-06-2024,2252,6,DataVision Ltd
AI11864,Head of AI,"1,20,666",Senior level,CT,United States,Mid Cap Companies,United States,0,"TensorFlow, R, Spark, SQL, Kubernetes",PhD,6,Education,06-02-2025,24-03-2025,520,5,Neural Networks Co
AI11870,Head of AI,"2,17,169",Senior level,FL,Switzerland,large Cap Companies,Switzerland,0,"Scala, NLP, Data Visualization, Statistics",Associate,5,Healthcare,04-02-2025,04-03-2025,890,9,Smart Analytics
AI11904,Head of AI,"1,07,214",Mid level,FL,United States,large Cap Companies,United States,100,"Hadoop, Python, Docker, Java",Master,4,Education,04-01-2025,10-02-2025,2061,5,Autonomous Tech
AI11959,Head of AI,"1,85,769",Executive,PT,France,Mid Cap Companies,France,0,"Linux, Docker, R",Master,14,Gaming,08-02-2025,24-03-2025,2013,6,Neural Networks Co
AI11961,Head of AI,"1,80,350",Executive,FT,India,large Cap Companies,India,50,"Python, Linux, Data Visualization",Bachelor,19,Healthcare,15-02-2024,01-03-2024,1617,8,Autonomous Tech
AI11963,Head of AI,"1,24,591",Mid level,FL,Singapore,large Cap Companies,Singapore,50,"Tableau, Git, Python, Computer Vision, GCP",Associate,4,Real Estate,16-04-2024,14-06-2024,1973,7,Cognitive Computing
AI11968,Head of AI,"49,994",Entry level,FL,Israel,Small Cap Companies,Israel,100,"SQL, R, Data Visualization, Tableau",PhD,1,Education,05-04-2025,04-06-2025,1137,9,DeepTech Ventures
AI11974,Head of AI,"1,72,131",Executive,CT,Germany,Small Cap Companies,Germany,100,"Git, GCP, Kubernetes, Azure",Associate,10,Technology,04-07-2024,22-07-2024,2481,10,Future Systems
AI11979,Head of AI,"1,26,828",Entry level,FT,United Kingdom,large Cap Companies,United Kingdom,100,"R, SQL, Spark",Associate,1,Transportation,25-11-2024,12-12-2024,1447,7,DataVision Ltd
AI11997,Head of AI,"1,44,520",Executive,PT,Finland,Small Cap Companies,Finland,100,"Python, Kubernetes, Data Visualization",Master,16,Telecommunications,01-04-2025,02-05-2025,1908,5,Future Systems
AI12020,Head of AI,"1,14,834",Senior level,PT,United States,Small Cap Companies,Germany,50,"Tableau, GCP, SQL, Scala, Computer Vision",Master,5,Gaming,04-02-2025,18-02-2025,844,10,Advanced Robotics
AI12029,Head of AI,"2,22,509",Executive,FT,Canada,Mid Cap Companies,Canada,50,"Docker, Tableau, AWS, Data Visualization",PhD,17,Gaming,21-11-2024,22-01-2025,2109,9,Smart Analytics
AI12068,Head of AI,"82,120",Senior level,FT,Austria,Small Cap Companies,Austria,0,"NLP, TensorFlow, Kubernetes, SQL",Bachelor,9,Education,20-12-2024,19-02-2025,1825,7,DataVision Ltd
AI12075,Head of AI,"98,686",Senior level,PT,Japan,large Cap Companies,Japan,50,"Python, GCP, Scala, Linux, Statistics",Bachelor,9,Technology,05-04-2025,26-05-2025,1642,8,Autonomous Tech
AI12098,Head of AI,"1,71,838",Executive,FL,France,large Cap Companies,Netherlands,50,"SQL, Linux, Spark, PyTorch, Kubernetes",PhD,16,Finance,20-11-2024,14-12-2024,2028,6,Cognitive Computing
AI12123,Head of AI,"73,046",Entry level,CT,Germany,Small Cap Companies,Germany,50,"Spark, Python, Linux, SQL, Hadoop",Master,1,Gaming,01-01-2024,06-03-2024,1421,6,Algorithmic Solutions
AI12124,Head of AI,"1,00,762",Senior level,CT,Canada,Small Cap Companies,Canada,0,"Kubernetes, Mathematics, NLP",Bachelor,8,Manufacturing,19-01-2025,04-03-2025,778,6,DataVision Ltd
AI12175,Head of AI,"88,812",Mid level,FL,Australia,large Cap Companies,Australia,0,"Deep Learning, Java, Git, Linux",Bachelor,3,Manufacturing,05-02-2024,04-03-2024,2389,10,Predictive Systems
AI12182,Head of AI,"2,14,406",Executive,CT,Germany,Mid Cap Companies,United States,50,"Docker, Scala, SQL, TensorFlow, Kubernetes",Associate,17,Government,20-07-2024,10-08-2024,983,9,Algorithmic Solutions
AI12226,Head of AI,"59,622",Mid level,CT,India,Mid Cap Companies,India,50,"Statistics, Tableau, Azure, Scala",Bachelor,2,Healthcare,15-06-2024,31-07-2024,1704,6,Autonomous Tech
AI12270,Head of AI,"64,851",Entry level,FL,Germany,Small Cap Companies,Germany,0,"Computer Vision, Azure, Tableau",Bachelor,1,Finance,17-03-2025,23-05-2025,1595,6,Future Systems
AI12316,Head of AI,"1,13,729",Mid level,FT,Germany,Mid Cap Companies,Finland,50,"Linux, Hadoop, Deep Learning",Associate,3,Finance,22-04-2025,18-06-2025,1306,9,Smart Analytics
AI12329,Head of AI,"55,000",Entry level,CT,France,Small Cap Companies,Norway,100,"Hadoop, Statistics, Java, Spark, Scala",Associate,0,Transportation,18-03-2025,27-05-2025,2453,6,AI Innovations
AI12339,Head of AI,"62,488",Entry level,PT,Germany,Small Cap Companies,France,0,"PyTorch, Mathematics, GCP, Git, Statistics",Associate,1,Retail,18-06-2024,02-07-2024,2048,10,Digital Transformation LLC
AI12361,Head of AI,"1,06,715",Entry level,CT,United States,large Cap Companies,Israel,100,"Data Visualization, Scala, GCP, Azure",PhD,1,Government,29-04-2024,16-05-2024,2480,10,AI Innovations
AI12370,Head of AI,"1,61,402",Executive,PT,Sweden,Mid Cap Companies,France,50,"TensorFlow, Deep Learning, Scala",Master,12,Media,24-09-2024,10-11-2024,809,9,DeepTech Ventures
AI12377,Head of AI,"1,45,520",Executive,FT,India,Mid Cap Companies,India,100,"Linux, Hadoop, NLP",Bachelor,18,Transportation,06-02-2024,17-03-2024,558,6,Autonomous Tech
AI12400,Head of AI,"1,06,204",Senior level,FT,China,Mid Cap Companies,China,100,"SQL, R, GCP, Data Visualization, Tableau",Associate,5,Healthcare,27-02-2025,07-05-2025,2038,8,Quantum Computing Inc
